CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
1713,.356925551,44624.7524,Moderate Republican,Very good,Very good,Good,Fair,Good,Completely,Often,None,2,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fairly often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Satisfied,Better,Far above average,Somewhat disagree,About the same,Not too happy,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No, , , , ,No,Yes,Yes, , , , , , , , ,No,Yes,No,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,SKIPPED ON WEB,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,7/22/2020 17:25:24,7/22/2020 17:38:15,13,Web Interview,English,Smartphone,Male,60+,65-74,Some college,Married,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,0,0,3,"$100,000 to under $150,000",Some college,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
150,.678400181,84817.23981,Strong Republican,Very good,Very good,Very good,Good,Very good,Completely,Rarely,None,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Fairly often,Almost never,Rarely,Rarely,Rarely,Satisfied,Stayed the same,Average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,Yes,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,Yes,Yes,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,7/22/2020 14:41:50,7/22/2020 15:02:38,21,Web Interview,English,Desktop,Male,60+,65-74,Some college,Divorced,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,not a hotspot
634,.20198081,25252.72739,Moderate Republican,Very good,Good,Good,Good,Good,Completely,Always,Moderate,2,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Rarely,More or less satisfied,Better,Above average,Somewhat agree,No children,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes, , ,Yes,No,No,No,Yes, ,No, , , , ,No,No,No,No,No,No,No,Occasionally,Some,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Disagree,Agree,7/22/2020 11:30:05,7/22/2020 11:44:43,15,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Living with partner,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,not a hotspot
1549,.403043158,50390.62363,Strong Democrat,Good,Fair,Fair,Good,Fair,Moderately,Sometimes,Moderate,6,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Fairly often,Sometimes,Sometimes,Sometimes,Very often,Sometimes,Rarely,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,About the same,Pretty happy,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No, ,Yes, ,Yes,Yes,Yes,No,Yes, ,Yes,No, ,No,Yes,Yes,Yes,Yes,No,No,Often,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,SKIPPED ON WEB,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Provider decided,I decided, ,I decided, , , , ,I decided, ,Both, ,Not sure,No,No,No,Yes,Yes,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7/24/2020 8:50:09,7/24/2020 9:03:21,11,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Never married,Not working - disabled,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,1,1,"Under $10,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
1535,.519934347,65004.98891,Moderate Democrat,Excellent,Good,Good,Very good,Very good,Moderately,Sometimes,Mild,2,No,No,Yes,No,Yes,No,Yes,No,No,No,Sometimes,Sometimes,Sometimes,Almost never,Rarely,Never,Never,Satisfied,Better,Average,Strongly agree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,Yes,Yes,No,No,Often,None,No,Yes,No,"Yes, I receive partial pay",Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,A test indicating that you had the disease,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No, , , , ,Provider decided, , , , ,Provider decided, , ,Yes,Yes,No,Yes,Yes,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/29/2020 20:39:58,7/30/2020 6:17:44,34,Web Interview,English,Smartphone,Female,45-59,45-54,Some college,Never married,Working - self-employed,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$10,000 to under $20,000",Some college,"Less than $50,000",Employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
2969,1.329295798,166195.7112,Moderate Democrat,Good,Good,Good,Fair,Very good,Completely,Rarely,None,0 - No pain,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fairly often,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Rarely,Not at all satisfied,Better,Average,Somewhat agree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,No,No,No,No,Often,None,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Strongly agree,Agree,7/24/2020 10:40:05,7/24/2020 10:54:25,14,Web Interview,English,Smartphone,Male,45-59,45-54,HS graduate or equivalent,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",1,0,0,0,0,1,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Employed,Not married,"White, non-Hispanic",40 to 59,not a hotspot
3141,2.146921631,268419.691,Strong Republican,Good,Fair,Excellent,Good,Good,Mostly,Never,Moderate,5,No,No,Yes,No,Yes,No,No,No,No,No,Sometimes,Never,Sometimes,Sometimes,Never,Rarely,Never,More or less satisfied,Stayed the same,Average,Somewhat agree,Much worse,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No, , , , , , , , ,Provider decided, ,Provider decided, ,Yes,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7/23/2020 15:52:54,7/23/2020 16:03:25,11,Web Interview,English,Desktop,Male,60+,75+,HS graduate or equivalent,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$30,000 to under $40,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,not a hotspot
2355,2.867175886,358469.7523,Strong Republican,Very good,Fair,Good,Fair,Fair,Not at all,Rarely,Moderate,6,No,No,Yes,No,Yes,No,No,No,Yes,No,Almost never,Fairly often,Sometimes,Almost never,Rarely,Rarely,Sometimes,More or less satisfied,Stayed the same,Below average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,Yes,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,7/27/2020 19:37:24,7/27/2020 19:47:06,10,Web Interview,English,Desktop,Female,60+,75+,No HS diploma,Widowed,Not working - retired,South,South Atlantic,Metro Area,Non-internet household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,0,1,0,3,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,not a hotspot
129,2.020679682,252636.2434,Lean Republican,Good,Good,Good,Good,Good,Moderately,Sometimes,Moderate,4,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,More or less satisfied,Better,Below average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes, , ,No,Yes, ,Yes, , ,Yes, ,No, , , ,No,Yes,No,Yes,No,No,Often,Some,No,No,Yes,"No, I receive no pay",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No, , , ,Provider decided, ,Provider decided, , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,8/5/2020 22:06:13,8/5/2020 22:18:39,13,Web Interview,English,Smartphone,Male,45-59,45-54,HS graduate or equivalent,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,0,2,0,6 or more,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
2114,.442090453,55272.52648,Lean Republican,Fair,Fair,Very good,Fair,Fair,Mostly,Rarely,Mild,5,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Sometimes,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not at all satisfied,Stayed the same,Below average,Somewhat agree,No children,Not too happy,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes, , , ,Yes,Yes, , , , , , , , ,Yes,No,Yes,Yes,No,Occasionally,None,No,No,No,"No, I receive no pay",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,A test indicating that you had the disease,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No, ,I decided, , , , , ,Provider decided, , , , ,Yes,Yes,No,Yes,No,No,No,Disagree,Strongly agree,Agree,Strongly agree,8/4/2020 17:16:56,8/4/2020 17:40:14,24,Web Interview,English,Desktop,Male,60+,55-64,Some college,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",60 to 64,not a hotspot
2030,.490454184,61319.22026,Lean Democrat,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Rarely,None,0 - No pain,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Very often,Very often,Fairly often,Never,Never,Never,Rarely,Satisfied,Better,Average,Somewhat agree,No children,Very happy,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No, , , ,No,No, ,No,No, , , , , , , ,No,No,No,No,No,Most of the time,Some,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,7/23/2020 10:30:27,7/31/2020 13:38:41,26,Web Interview,English,Desktop,Female,30-44,25-34,BA or above,Separated,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,not a hotspot
2977,.824396301,103070.4602,Lean Democrat,Very good,Very good,Very good,Fair,Fair,Completely,Sometimes,Moderate,1,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Sometimes,Fairly often,Sometimes,Sometimes,Never,Sometimes,Sometimes,More or less satisfied,Worse,Below average,Neither agree nor disagree,No children,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes, , ,Yes,Yes,No,Yes,Yes, ,Yes,No, ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Often,Only a few,Yes,No,Yes,"No, I receive no pay",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No, , , ,I decided, , , , , ,I decided, , ,Not sure,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,7/22/2020 21:15:38,7/22/2020 23:50:02,14,Web Interview,English,Smartphone,Male,30-44,25-34,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$10,000 to under $20,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,not a hotspot
3260,1.135040698,141908.8936,Moderate Democrat,Very good,Very good,Very good,Good,Very good,Completely,Rarely,Mild,0 - No pain,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Never,Very often,Fairly often,Never,Never,Never,Never,Satisfied,Better,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,Yes,Yes,No,No,Rarely,Many,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7/23/2020 6:36:23,7/23/2020 6:52:33,16,Web Interview,English,Smartphone,Female,45-59,45-54,BA or above,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,0,0,5,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"African American, non-Hispanic",40 to 59,not a hotspot
3572,.446065438,55769.50046,Moderate Democrat,Very good,Good,Very good,Very good,Very good,Completely,Never,Mild,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Never,Very often,Sometimes,Never,Never,Never,Never,Satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,Yes,No,No,Often,Some,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No, , , , , , , , ,Provider decided, , , ,Yes,No,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Disagree,7/23/2020 21:50:54,7/23/2020 22:14:02,24,Web Interview,English,Desktop,Male,30-44,35-44,BA or above,Never married,Not working - disabled,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",6,0,0,0,2,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
810,.397454996,49691.96161,Strong Democrat,Very good,Very good,Very good,Very good,Excellent,Completely,Never,Mild,2,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Almost never,Sometimes,Never,Never,Rarely,Never,More or less satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,Yes,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Disagree,7/31/2020 16:33:07,7/31/2020 16:52:08,20,Phone interview,English,Phone interview (not online),Male,60+,75+,Some college,Widowed,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,1,1,"$30,000 to under $40,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",65 or older,not a hotspot
1749,.540153729,67532.92481,Strong Democrat,Good,Fair,Good,Fair,Very good,Completely,Sometimes,Moderate,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Almost never,Fairly often,Almost never,Often,Very often,Sometimes,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,No children,Pretty happy,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No, , ,Yes,No, ,Yes,No,No,Yes,No, , , ,No, ,No,No,No,No,No,Often,None,No,No,Yes,"No, I receive no pay",Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,7/28/2020 19:26:47,7/28/2020 19:41:33,15,Web Interview,English,Smartphone,Male,45-59,55-64,Some college,Divorced,Working - as a paid employee,South,South Atlantic,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
1075,.720492146,90079.80379,Moderate Democrat,Very good,Excellent,Excellent,Very good,Very good,Completely,Rarely,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Rarely,Rarely,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No, , , , , ,Yes,No,Yes,Yes, , , , , , ,No,No,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Disagree,7/22/2020 11:42:08,7/22/2020 12:31:55,9,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,3,0,0,2,0,1,"$40,000 to under $50,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
271,1.204688701,150616.6616,Lean Republican,Very good,Good,Excellent,Good,Good,Completely,Never,None,0 - No pain,No,No,No,No,Yes,Yes,No,No,No,No,Never,SKIPPED ON WEB,Never,Almost never,Never,Rarely,Never,Satisfied,Stayed the same,Above average,Strongly disagree,About the same,Pretty happy,No,No,No,No,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Yes,No,No,No,No,No,No,No, , , , , , , ,Yes, , , , , , , ,Yes,No,Yes,No,No,Occasionally,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,Yes,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,7/22/2020 15:37:11,7/22/2020 15:53:19,16,Web Interview,English,Smartphone,Male,45-59,45-54,BA or above,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,1,0,2,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
